provincia_name,canton_name,parroq_name
AZUAY;CAMILO PONCE ENRIQUEZ;CAMILO PONCE ENRIQUEZ
AZUAY;CAMILO PONCE ENRIQUEZ;EL CARMEN DE PIJILI
AZUAY;CHORDELEG;CHORDELEG
AZUAY;CHORDELEG;LA UNION
AZUAY;CHORDELEG;LUIS GALARZA O. (DELEGSOL)
AZUAY;CHORDELEG;PRINCIPAL
AZUAY;CHORDELEG;SAN MARTIN DE PUZHIO
AZUAY;CUENCA;BAÑOS
AZUAY;CUENCA;BELLAVISTA
AZUAY;CUENCA;CAÑARIBAMBA
AZUAY;CUENCA;CHAUCHA / ANGAS
AZUAY;CUENCA;CHECA JIDCAY
AZUAY;CUENCA;CHIQUINTAD
AZUAY;CUENCA;CUMBE
AZUAY;CUENCA;EL BATAN
AZUAY;CUENCA;EL VECINO
AZUAY;CUENCA;HERMANO MIGUEL
AZUAY;CUENCA;HUAYNACAPAC
AZUAY;CUENCA;LLACAO
AZUAY;CUENCA;MACHANGARA
AZUAY;CUENCA;MOLLETURO
AZUAY;CUENCA;MONAY
AZUAY;CUENCA;MULTI /  NULTI
AZUAY;CUENCA;OCTAVIO CORDERO PALACIOS
AZUAY;CUENCA;PACCHA
AZUAY;CUENCA;QUINGEO
AZUAY;CUENCA;RAMIREZ DAVALOS
AZUAY;CUENCA;RICAURTE
AZUAY;CUENCA;SAGRARIO
AZUAY;CUENCA;SAN BLAS
AZUAY;CUENCA;SAN JOAQUIN
AZUAY;CUENCA;SAN SEBASTIAN
AZUAY;CUENCA;SANTA ANA
AZUAY;CUENCA;SAYAUSI
AZUAY;CUENCA;SIDCAY
AZUAY;CUENCA;SININCAY
AZUAY;CUENCA;SUCRE
AZUAY;CUENCA;TARQUI
AZUAY;CUENCA;TOTORACOCHA
AZUAY;CUENCA;TURI
AZUAY;CUENCA;VALLE
AZUAY;CUENCA;VICTORIA DEL PORTETE
AZUAY;CUENCA;YANUNCAY
AZUAY;EL PAN;EL PAN
AZUAY;EL PAN;SAN VICENTE
AZUAY;GIRON;ASUNCION
AZUAY;GIRON;GIRON
AZUAY;GIRON;SAN GERARDO
AZUAY;GUACHAPALA;GUACHAPALA
AZUAY;GUALACEO;DANIEL CORDOVA TORAL
AZUAY;GUALACEO;GUALACEO
AZUAY;GUALACEO;JADAN
AZUAY;GUALACEO;LUIS CORDERO VEGA
AZUAY;GUALACEO;MARIANO MORENO/CALLASAY
AZUAY;GUALACEO;REMIGIO CRESPO TORAL
AZUAY;GUALACEO;SAN JUAN
AZUAY;GUALACEO;SIMON BOLIVAR
AZUAY;GUALACEO;ZHIDMAD
AZUAY;NABON;COCHAPATA
AZUAY;NABON;EL PROGRESO
AZUAY;NABON;NABON
AZUAY;NABON;NIEVES
AZUAY;OÑA;OÑA
AZUAY;OÑA;SUSUDEL
AZUAY;PAUTE;BULAN / J. VICTOR IZQUIERDO
AZUAY;PAUTE;CHICAN / GUILLERMO ORTEGA
AZUAY;PAUTE;DUG-DUG
AZUAY;PAUTE;EL CABO
AZUAY;PAUTE;GUARAINAC
AZUAY;PAUTE;PAUTE
AZUAY;PAUTE;SAN CRISTOBAL
AZUAY;PAUTE;TOMEBAMBA
AZUAY;PUCARA;PUCARA
AZUAY;PUCARA;SAN RAFAEL DE SHARUG
AZUAY;SAN FERNANDO;CHUMBLIN
AZUAY;SAN FERNANDO;SAN FERNANDO
AZUAY;SANTA ISABEL;ABDON CALDERON / LA UNION
AZUAY;SANTA ISABEL;SAN SALVADOR DE CAÑARIBAMBA
AZUAY;SANTA ISABEL;SANTA ISABEL
AZUAY;SANTA ISABEL;SHAGLLI
AZUAY;SEVILLA DE ORO;AMALUZA
AZUAY;SEVILLA DE ORO;PALMAS
AZUAY;SEVILLA DE ORO;SEVILLA DE ORO
AZUAY;SIGSIG;CUTCHIL
AZUAY;SIGSIG;GIMA
AZUAY;SIGSIG;GUEL
AZUAY;SIGSIG;LUDO
AZUAY;SIGSIG;SAN BARTOLOME
AZUAY;SIGSIG;SAN JOSE DE RARANGA
AZUAY;SIGSIG;SIGSIG
BOLIVAR;CALUMA;CALUMA / SAN ANTONIO/
BOLIVAR;CHILLANES;CHILLANES
BOLIVAR;CHILLANES;SAN JOSE DE TAMBO
BOLIVAR;CHIMBO;ASUNCION
BOLIVAR;CHIMBO;MAGDALENA/CHAPACOTO
BOLIVAR;CHIMBO;SAN JOSE DE CHIMBO
BOLIVAR;CHIMBO;SAN SEBASTIAN
BOLIVAR;CHIMBO;TELIMBELA
BOLIVAR;ECHEANDIA;ECHEANDIA
BOLIVAR;GUARANDA;ANGEL POLIVIO CHAVEZ
BOLIVAR;GUARANDA;FACUNDO VELA
BOLIVAR;GUARANDA;GABRIEL I VEINTIMILLA
BOLIVAR;GUARANDA;GUANUJO
BOLIVAR;GUARANDA;JULIO E MORENO
BOLIVAR;GUARANDA;SALINAS
BOLIVAR;GUARANDA;SAN LORENZO
BOLIVAR;GUARANDA;SAN LUIS DE PAMBIL
BOLIVAR;GUARANDA;SAN SIMON
BOLIVAR;GUARANDA;SANTA FE
BOLIVAR;GUARANDA;SIMIATUG
BOLIVAR;LAS NAVES;LAS MERCEDES
BOLIVAR;LAS NAVES;LAS NAVES
BOLIVAR;SAN MIGUEL;BALZAPAMBA
BOLIVAR;SAN MIGUEL;BILOVAN
BOLIVAR;SAN MIGUEL;REGULO DE MORA
BOLIVAR;SAN MIGUEL;SAN MIGUEL
BOLIVAR;SAN MIGUEL;SAN PABLO DE ATENAS
BOLIVAR;SAN MIGUEL;SAN VICENTE
BOLIVAR;SAN MIGUEL;SANTIAGO
CARCHI;BOLIVAR;BOLIVAR
CARCHI;BOLIVAR;GARCIA MORENO
CARCHI;BOLIVAR;LOS ANDES
CARCHI;BOLIVAR;MONTEOLIVO
CARCHI;BOLIVAR;SAN RAFAEL
CARCHI;BOLIVAR;SAN VICENTE DE PUSIR
CARCHI;ESPEJO;27 DE SEPTIEMBRE
CARCHI;ESPEJO;EL ANGEL
CARCHI;ESPEJO;EL GOALTAL / LAS JUNTAS
CARCHI;ESPEJO;LA LIBERTAD
CARCHI;ESPEJO;SAN ISIDRO
CARCHI;MIRA;JIJON Y CAAMAÑO
CARCHI;MIRA;JUAN MONTALVO
CARCHI;MIRA;LA CONCEPCION
CARCHI;MIRA;MIRA
CARCHI;MONTUFAR;CHITAN DE NAVARRETES
CARCHI;MONTUFAR;CRISTOBAL COLON
CARCHI;MONTUFAR;FERNANDEZ SALVADOR
CARCHI;MONTUFAR;GONZALEZ SUAREZ
CARCHI;MONTUFAR;LA PAZ
CARCHI;MONTUFAR;PIARTAL
CARCHI;MONTUFAR;SAN JOSE
CARCHI;SAN PEDRO DE HUACA;HUACA
CARCHI;SAN PEDRO DE HUACA;MARISCAL SUCRE
CARCHI;TULCAN;EL CARMELO/EL PUN/
CARCHI;TULCAN;EL CHICAL
CARCHI;TULCAN;GONZALEZ SUAREZ
CARCHI;TULCAN;JULIO ANDRADE
CARCHI;TULCAN;MALDONADO
CARCHI;TULCAN;PIOTER
CARCHI;TULCAN;SANTA MARTHA DE CUBA
CARCHI;TULCAN;TOBAR DONOSO
CARCHI;TULCAN;TUFIÑO
CARCHI;TULCAN;TULCAN
CARCHI;TULCAN;URBINA
CAÑAR;AZOGUES;AURELIO BAYAS MARTINEZ
CAÑAR;AZOGUES;AZOGUES
CAÑAR;AZOGUES;BORRERO
CAÑAR;AZOGUES;COJITAMBO
CAÑAR;AZOGUES;GUAPAN
CAÑAR;AZOGUES;JAVIER LOYOLA / CHUQUIPATA
CAÑAR;AZOGUES;LUIS CORDERO
CAÑAR;AZOGUES;PINDILIG
CAÑAR;AZOGUES;RIVERA
CAÑAR;AZOGUES;SAN FRANCISCO
CAÑAR;AZOGUES;SAN MIGUEL
CAÑAR;AZOGUES;TADAY
CAÑAR;BIBLIAN;BIBLIAN
CAÑAR;BIBLIAN;JERUSALEN
CAÑAR;BIBLIAN;NAZON
CAÑAR;BIBLIAN;SAN FCO. DE SAGEO
CAÑAR;BIBLIAN;TURUPAMBA
CAÑAR;CAÑAR;CAÑAR
CAÑAR;CAÑAR;CHONTAMARCA
CAÑAR;CAÑAR;CHOROCOPTE
CAÑAR;CAÑAR;DUCUR
CAÑAR;CAÑAR;GRAL.MORALES / SOCARTE
CAÑAR;CAÑAR;GUALLETURO
CAÑAR;CAÑAR;HONORATO VASQUEZ
CAÑAR;CAÑAR;INGAPIRCA
CAÑAR;CAÑAR;JUNCAL
CAÑAR;CAÑAR;SAN ANTONIO
CAÑAR;CAÑAR;VENTURA
CAÑAR;CAÑAR;ZHUD
CAÑAR;DELEG;DELEG
CAÑAR;DELEG;SOLANO
CAÑAR;EL TAMBO;EL TAMBO
CAÑAR;LA TRONCAL;LA TRONCAL
CAÑAR;LA TRONCAL;MANUEL J. CALLE
CAÑAR;LA TRONCAL;PANCHO NEGRO
CAÑAR;SUSCAL;SUSCAL
CHIMBORAZO;ALAUSI;ACHUPALLAS
CHIMBORAZO;ALAUSI;ALAUSI
CHIMBORAZO;ALAUSI;GUASUNTOS
CHIMBORAZO;ALAUSI;HUIGRA
CHIMBORAZO;ALAUSI;MULTITUD
CHIMBORAZO;ALAUSI;PISTISHI
CHIMBORAZO;ALAUSI;PUMALLACTA
CHIMBORAZO;ALAUSI;SEVILLA
CHIMBORAZO;ALAUSI;SIBAMBE
CHIMBORAZO;ALAUSI;TIXAN
CHIMBORAZO;CHAMBO;CHAMBO
CHIMBORAZO;CHUNCHI;CAPZOL
CHIMBORAZO;CHUNCHI;CHUNCHI
CHIMBORAZO;CHUNCHI;COMPUD
CHIMBORAZO;CHUNCHI;GONZOL
CHIMBORAZO;CHUNCHI;LLAGOS
CHIMBORAZO;COLTA;CAJABAMBA
CHIMBORAZO;COLTA;CANI
CHIMBORAZO;COLTA;COLUMBE
CHIMBORAZO;COLTA;JUAN DE VELASCO / PONGOR
CHIMBORAZO;COLTA;SANTIAGO DE QUITO
CHIMBORAZO;COLTA;SICALPA
CHIMBORAZO;CUMANDA;CUMANDA
CHIMBORAZO;GUAMOTE;CEBADAS
CHIMBORAZO;GUAMOTE;GUAMOTE
CHIMBORAZO;GUAMOTE;PALMIRA
CHIMBORAZO;GUANO;EL ROSARIO
CHIMBORAZO;GUANO;GUANANDO
CHIMBORAZO;GUANO;ILAPO
CHIMBORAZO;GUANO;LA MATRIZ
CHIMBORAZO;GUANO;LA PROVIDENCIA
CHIMBORAZO;GUANO;SAN ANDRES
CHIMBORAZO;GUANO;SAN GERARDO / PAQUICAHUAN
CHIMBORAZO;GUANO;SAN ISIDRO DE PATULU
CHIMBORAZO;GUANO;SAN JOSE DEL CHAZO
CHIMBORAZO;GUANO;SANTA FE DE GALAN
CHIMBORAZO;GUANO;VALPARAISO
CHIMBORAZO;PALLATANGA;PALLATANGA
CHIMBORAZO;PENIPE;BILBAO
CHIMBORAZO;PENIPE;EL ALTAR
CHIMBORAZO;PENIPE;LA CANDELARIA
CHIMBORAZO;PENIPE;MATUS
CHIMBORAZO;PENIPE;PENIPE
CHIMBORAZO;PENIPE;PUELA
CHIMBORAZO;PENIPE;SAN ANTONIO DE BAYUSHIG
CHIMBORAZO;RIOBAMBA;CACHA
CHIMBORAZO;RIOBAMBA;CALPI
CHIMBORAZO;RIOBAMBA;CUBIJIES
CHIMBORAZO;RIOBAMBA;FLORES
CHIMBORAZO;RIOBAMBA;LICAN
CHIMBORAZO;RIOBAMBA;LICTO
CHIMBORAZO;RIOBAMBA;LIZARZABURU
CHIMBORAZO;RIOBAMBA;MALDONADO
CHIMBORAZO;RIOBAMBA;PUNGALA
CHIMBORAZO;RIOBAMBA;PUNIN
CHIMBORAZO;RIOBAMBA;QUIMIAG
CHIMBORAZO;RIOBAMBA;SAN JUAN
CHIMBORAZO;RIOBAMBA;SAN LUIS
CHIMBORAZO;RIOBAMBA;VELASCO
CHIMBORAZO;RIOBAMBA;VELOZ
CHIMBORAZO;RIOBAMBA;YARUQUIES
COTOPAXI;LA MANA;EL CARMEN
COTOPAXI;LA MANA;EL TRIUNFO
COTOPAXI;LA MANA;GUASAGANDA
COTOPAXI;LA MANA;LA MANA
COTOPAXI;LA MANA;PUCAYACO
COTOPAXI;LATACUNGA;11 DE NOVIEMBRE
COTOPAXI;LATACUNGA;ALAQUEZ
COTOPAXI;LATACUNGA;BELISARIO QUEVEDO
COTOPAXI;LATACUNGA;ELOY ALFARO / SAN FELIPE
COTOPAXI;LATACUNGA;GUAYTACAMA
COTOPAXI;LATACUNGA;IGNACIO FLORES
COTOPAXI;LATACUNGA;JOSEGUANGO BAJO
COTOPAXI;LATACUNGA;JUAN MONTALVO
COTOPAXI;LATACUNGA;LA MATRIZ
COTOPAXI;LATACUNGA;MULALO
COTOPAXI;LATACUNGA;POALO
COTOPAXI;LATACUNGA;SAN BUENAVENTURA
COTOPAXI;LATACUNGA;SAN JUAN DE PASTOCALLE
COTOPAXI;LATACUNGA;TANICUCHI
COTOPAXI;LATACUNGA;TOACAZO
COTOPAXI;PANGUA;EL CORAZON
COTOPAXI;PANGUA;MORASPUNGO
COTOPAXI;PANGUA;PINLLOPATA
COTOPAXI;PANGUA;RAMON CAMPAÑA
COTOPAXI;PUJILI;ANGAMARCA
COTOPAXI;PUJILI;GUANGAJE
COTOPAXI;PUJILI;LA VICTORIA
COTOPAXI;PUJILI;PILALO
COTOPAXI;PUJILI;PUJILI
COTOPAXI;PUJILI;TINGO
COTOPAXI;PUJILI;ZUMBAHUA
COTOPAXI;SALCEDO;ANTONIO J. HOLGUIN
COTOPAXI;SALCEDO;CUSUBAMBA
COTOPAXI;SALCEDO;MULALILLO
COTOPAXI;SALCEDO;MULLIQUINDIL
COTOPAXI;SALCEDO;PANZALEO
COTOPAXI;SALCEDO;SAN MIGUEL DE SALCEDO
COTOPAXI;SAQUISILI;CANCHAGUA
COTOPAXI;SAQUISILI;CHANTILIN
COTOPAXI;SAQUISILI;COCHAPAMBA
COTOPAXI;SAQUISILI;SAQUISILI
COTOPAXI;SIGCHOS;CHUGCHILAN
COTOPAXI;SIGCHOS;ISINLIVI
COTOPAXI;SIGCHOS;LAS PAMPAS
COTOPAXI;SIGCHOS;PALO QUEMADO
COTOPAXI;SIGCHOS;SIGCHOS
EL ORO;ARENILLAS;ARENILLAS
EL ORO;ARENILLAS;CARCABON
EL ORO;ARENILLAS;CHACRAS
EL ORO;ARENILLAS;PALMALES
EL ORO;ATAHUALPA;AYAPAMBA
EL ORO;ATAHUALPA;CORDONCILLO
EL ORO;ATAHUALPA;MILAGRO
EL ORO;ATAHUALPA;PACCHA
EL ORO;ATAHUALPA;SAN JOSE
EL ORO;ATAHUALPA;SAN JUAN DE CERRO AZUL
EL ORO;BALSAS;BALSAS
EL ORO;BALSAS;BELLAMARIA
EL ORO;CHILLA;CHILLA
EL ORO;EL GUABO;BARBONES
EL ORO;EL GUABO;EL GUABO
EL ORO;EL GUABO;LA IBERIA
EL ORO;EL GUABO;RIO BONITO
EL ORO;EL GUABO;TENDALES
EL ORO;HUAQUILLAS;ECUADOR
EL ORO;HUAQUILLAS;EL PARAISO
EL ORO;HUAQUILLAS;HUALTACO
EL ORO;HUAQUILLAS;HUAQUILLAS
EL ORO;HUAQUILLAS;MILTON REYES
EL ORO;HUAQUILLAS;UNION LOJANA
EL ORO;LAS LAJAS;EL PARAISO
EL ORO;LAS LAJAS;LA LIBERTAD
EL ORO;LAS LAJAS;LA VICTORIA/LAS LAJAS
EL ORO;LAS LAJAS;PLATANILLOS
EL ORO;LAS LAJAS;SAN ISIDRO
EL ORO;MACHALA;9 DE MAYO
EL ORO;MACHALA;EL CAMBIO
EL ORO;MACHALA;EL RETIRO
EL ORO;MACHALA;LA PROVIDENCIA
EL ORO;MACHALA;MACHALA
EL ORO;MACHALA;PUERTO BOLIVAR
EL ORO;MARCABELI;EL INGENIO
EL ORO;MARCABELI;MARCABELI
EL ORO;PASAJE;BOLIVAR
EL ORO;PASAJE;BUENAVISTA
EL ORO;PASAJE;CASACAY
EL ORO;PASAJE;CAÑAQUEMADA
EL ORO;PASAJE;LA PEAÑA
EL ORO;PASAJE;LOMA DE FRANCO
EL ORO;PASAJE;OCHOA LEON/MATRIZ
EL ORO;PASAJE;PASAJE
EL ORO;PASAJE;PROGRESO
EL ORO;PASAJE;TRES CERRITOS
EL ORO;PASAJE;UZHCURRUMI
EL ORO;PIÑAS;CAPIRO
EL ORO;PIÑAS;LA BOCANA
EL ORO;PIÑAS;LA SUSAYA
EL ORO;PIÑAS;MOROMORO
EL ORO;PIÑAS;PIEDRAS
EL ORO;PIÑAS;PIÑAS
EL ORO;PIÑAS;PIÑAS GRANDE
EL ORO;PIÑAS;SAN ROQUE
EL ORO;PIÑAS;SARACAY
EL ORO;PORTOVELO;CURTINCAPAC
EL ORO;PORTOVELO;MORALES
EL ORO;PORTOVELO;PORTOVELO
EL ORO;PORTOVELO;SALATI
EL ORO;SANTA ROSA;BALNEARIO JAMBELI
EL ORO;SANTA ROSA;BELLAMARIA
EL ORO;SANTA ROSA;BELLAVISTA
EL ORO;SANTA ROSA;JAMBELI
EL ORO;SANTA ROSA;JUMON
EL ORO;SANTA ROSA;LA AVANZADA
EL ORO;SANTA ROSA;NUEVO SANTA ROSA
EL ORO;SANTA ROSA;PUERTO JELI
EL ORO;SANTA ROSA;SAN ANTONIO
EL ORO;SANTA ROSA;SANTA ROSA
EL ORO;SANTA ROSA;TORATA
EL ORO;SANTA ROSA;VICTORIA
EL ORO;ZARUMA;ABANIN
EL ORO;ZARUMA;ARCAPAMBA
EL ORO;ZARUMA;GUANAZAN
EL ORO;ZARUMA;GUIZHAGUIÑA
EL ORO;ZARUMA;HUERTAS
EL ORO;ZARUMA;MALVAS
EL ORO;ZARUMA;MULUNCAY GRANDE
EL ORO;ZARUMA;SALVIAS
EL ORO;ZARUMA;SINSAO
EL ORO;ZARUMA;ZARUMA
ESMERALDAS;ATACAMES;ATACAMES
ESMERALDAS;ATACAMES;LA UNION
ESMERALDAS;ATACAMES;SUA/BOCANA
ESMERALDAS;ATACAMES;TONCHIGUE
ESMERALDAS;ATACAMES;TONSUPA
ESMERALDAS;ELOY ALFARO;ANCHAYACU
ESMERALDAS;ELOY ALFARO;ATAHUALPA/CAMARONES
ESMERALDAS;ELOY ALFARO;BORBON
ESMERALDAS;ELOY ALFARO;COLON ELOY DE MARIA
ESMERALDAS;ELOY ALFARO;LA TOLA
ESMERALDAS;ELOY ALFARO;LUIS VARGAS TORRES
ESMERALDAS;ELOY ALFARO;MALDONADO
ESMERALDAS;ELOY ALFARO;PAMPANAL DE BOLIVAR
ESMERALDAS;ELOY ALFARO;SAN FRANCISCO DE ONZOLE
ESMERALDAS;ELOY ALFARO;SAN JOSE DE CAYAPAS
ESMERALDAS;ELOY ALFARO;SANTA LUCIA DE LAS PEÑAS
ESMERALDAS;ELOY ALFARO;SANTO DOMINGO DE ONZOLE
ESMERALDAS;ELOY ALFARO;SELVA ALEGRE
ESMERALDAS;ELOY ALFARO;TELEMBI
ESMERALDAS;ELOY ALFARO;TIMBIRE
ESMERALDAS;ELOY ALFARO;VALDEZ/LIMONES/
ESMERALDAS;ESMERALDAS;5 DE AGOSTO
ESMERALDAS;ESMERALDAS;BARTOLOME RUIZ
ESMERALDAS;ESMERALDAS;CAMARONES
ESMERALDAS;ESMERALDAS;CHINCA
ESMERALDAS;ESMERALDAS;CRNL.CARLOS CONCHA TORRES
ESMERALDAS;ESMERALDAS;ESMERALDAS
ESMERALDAS;ESMERALDAS;LUIS TELLO / LAS PALMAS /
ESMERALDAS;ESMERALDAS;MAJUA
ESMERALDAS;ESMERALDAS;SAN MATEO
ESMERALDAS;ESMERALDAS;SIMON PLATA TORRES
ESMERALDAS;ESMERALDAS;TABIAZO
ESMERALDAS;ESMERALDAS;TACHINA
ESMERALDAS;ESMERALDAS;VUELTA LARGA
ESMERALDAS;LA CONCORDIA;LA CONCORDIA
ESMERALDAS;LA CONCORDIA;LA VILLEGAS
ESMERALDAS;LA CONCORDIA;MONTERREY
ESMERALDAS;LA CONCORDIA;PLAN PILOTO
ESMERALDAS;MUISNE;BOLIVAR
ESMERALDAS;MUISNE;DAULE
ESMERALDAS;MUISNE;GALERA
ESMERALDAS;MUISNE;MUISNE
ESMERALDAS;MUISNE;QUINGUE
ESMERALDAS;MUISNE;SALIMA
ESMERALDAS;MUISNE;SAN FRANCISCO
ESMERALDAS;MUISNE;SAN GREGORIO
ESMERALDAS;MUISNE;SAN JOSE DE CHAMANGA
ESMERALDAS;QUININDE;CHURA
ESMERALDAS;QUININDE;CUBE / CHANCAMA
ESMERALDAS;QUININDE;LA UNION
ESMERALDAS;QUININDE;MALIMPIA / GUAYLLABAMBA
ESMERALDAS;QUININDE;ROSA ZARATE
ESMERALDAS;QUININDE;VICHE
ESMERALDAS;RIO VERDE;CHONTADURO
ESMERALDAS;RIO VERDE;CHUMUNDE
ESMERALDAS;RIO VERDE;LAGARTO
ESMERALDAS;RIO VERDE;MONTALVO / HORQUETA
ESMERALDAS;RIO VERDE;RIO VERDE
ESMERALDAS;RIO VERDE;ROCAFUERTE
ESMERALDAS;SAN LORENZO;5 DE JUNIO/HUIMBI
ESMERALDAS;SAN LORENZO;ALTO TAMBO/GUADAL
ESMERALDAS;SAN LORENZO;ANCON/PALMA REAL
ESMERALDAS;SAN LORENZO;CALDERON
ESMERALDAS;SAN LORENZO;CARONDELET
ESMERALDAS;SAN LORENZO;CONCEPCION
ESMERALDAS;SAN LORENZO;MATAJE
ESMERALDAS;SAN LORENZO;SAN JAVIER DE CACHABI
ESMERALDAS;SAN LORENZO;SAN LORENZO
ESMERALDAS;SAN LORENZO;SANTA RITA
ESMERALDAS;SAN LORENZO;TAMBILLO
ESMERALDAS;SAN LORENZO;TULULBI /RICAURTE
ESMERALDAS;SAN LORENZO;URBINA
GALAPAGOS;ISABELA;PUERTO VILLAMIL
GALAPAGOS;ISABELA;TOMAS DE BERLANGA
GALAPAGOS;SAN CRISTOBAL;EL PROGRESO
GALAPAGOS;SAN CRISTOBAL;ISLA SANTA MARIA
GALAPAGOS;SAN CRISTOBAL;PTO. BAQUERIZO MORENO
GALAPAGOS;SANTA CRUZ;BELLA VISTA
GALAPAGOS;SANTA CRUZ;PUERTO AYORA
GALAPAGOS;SANTA CRUZ;SANTA ROSA
GUAYAS;A.BAQUERIZO MORENO;A.BAQUERIZO M /JUJAN
GUAYAS;BALAO;BALAO
GUAYAS;BALZAR;BALZAR
GUAYAS;COLIMES;COLIMES
GUAYAS;COLIMES;SAN JACINTO
GUAYAS;CRNL MARCELINO MARIDUENAS;CRNL MARCELINO MARIDUENAS
GUAYAS;DAULE;DAULE
GUAYAS;DAULE;EL LAUREL
GUAYAS;DAULE;JUAN BAUTISTA AGUIRRE
GUAYAS;DAULE;LA AURORA
GUAYAS;DAULE;LAS LOJAS
GUAYAS;DAULE;LIMONAL
GUAYAS;DAULE;MAGRO
GUAYAS;DURAN;EL RECREO
GUAYAS;DURAN;ELOY ALFARO /DURAN
GUAYAS;EL EMPALME;EL ROSARIO
GUAYAS;EL EMPALME;GUAYAS / PUERTO NUEVO
GUAYAS;EL EMPALME;VELASCO IBARRA
GUAYAS;EL TRIUNFO;EL TRIUNFO
GUAYAS;GRAL. A. ELIZALDE;GRAL.ELIZALDE /BUCAY
GUAYAS;GUAYAQUIL;9 DE OCTUBRE
GUAYAS;GUAYAQUIL;AYACUCHO
GUAYAS;GUAYAQUIL;BOLIVAR/SAGRARIO
GUAYAS;GUAYAQUIL;CARBO/CONCEPCION
GUAYAS;GUAYAQUIL;FEBRES CORDERO
GUAYAS;GUAYAQUIL;GARCIA MORENO
GUAYAS;GUAYAQUIL;JUAN GOMEZ RENDON
GUAYAS;GUAYAQUIL;LETAMENDI
GUAYAS;GUAYAQUIL;MORRO
GUAYAS;GUAYAQUIL;OLMEDO/SAN ALEJO
GUAYAS;GUAYAQUIL;PASCUALES
GUAYAS;GUAYAQUIL;POSORJA
GUAYAS;GUAYAQUIL;PUNA
GUAYAS;GUAYAQUIL;ROCA
GUAYAS;GUAYAQUIL;ROCAFUERTE
GUAYAS;GUAYAQUIL;SUCRE
GUAYAS;GUAYAQUIL;TARQUI
GUAYAS;GUAYAQUIL;TENGUEL
GUAYAS;GUAYAQUIL;URDANETA
GUAYAS;GUAYAQUIL;XIMENA
GUAYAS;ISIDRO AYORA;ISIDRO AYORA
GUAYAS;LOMAS DE SARGENTILLO;LOMAS DE SARGENTILLO
GUAYAS;MILAGRO;CHOBO
GUAYAS;MILAGRO;MARISCAL SUCRE/HUAQUES
GUAYAS;MILAGRO;MILAGRO
GUAYAS;MILAGRO;ROBERTO ASTUDILLO
GUAYAS;NARANJAL;JESUS MARIA
GUAYAS;NARANJAL;NARANJAL
GUAYAS;NARANJAL;SAN CARLOS
GUAYAS;NARANJAL;SANTA ROSA DE FLANDES
GUAYAS;NARANJAL;TAURA
GUAYAS;NARANJITO;NARANJITO
GUAYAS;NOBOL / PIEDRAHITA;NARCISA DE JESUS
GUAYAS;PALESTINA;PALESTINA
GUAYAS;PEDRO CARBO;PEDRO CARBO
GUAYAS;PEDRO CARBO;SABANILLA
GUAYAS;PEDRO CARBO;VALLE DE LA VIRGEN
GUAYAS;PLAYAS;GRAL.VILLAMIL / PLAYAS
GUAYAS;SALITRE;BOCANA
GUAYAS;SALITRE;CANDILEJOS
GUAYAS;SALITRE;GRAL. VERNAZA
GUAYAS;SALITRE;JUNQUILLAL
GUAYAS;SALITRE;PARAISO
GUAYAS;SALITRE;SALITRE
GUAYAS;SALITRE;SAN MATEO
GUAYAS;SALITRE;VICTORIA
GUAYAS;SAMBORONDON;LA PUNTILLA(SATELITE)
GUAYAS;SAMBORONDON;SAMBORONDON
GUAYAS;SAMBORONDON;TARIFA
GUAYAS;SANTA LUCIA;SANTA LUCIA
